# param.mu, -tC, rho1, E_exact*2/z, rho_exact

-4.284171247461903e-01 -5.000137249388261e-01 4.362364440656016e-01 -4.992681639781847e-01 4.355221498651015e-01
-4.184171247461901e-01 -5.004131404720765e-01 4.376647617091187e-01 -4.996954694642837e-01 4.370359235496634e-01
-4.084171247461903e-01 -5.008043034387848e-01 4.390958349602544e-01 -5.001125106179775e-01 4.385490713562608e-01
-3.984171247461901e-01 -5.011872175501616e-01 4.405298979095112e-01 -5.005193000027268e-01 4.400616089698657e-01
-3.884171247461903e-01 -5.015618929618028e-01 4.419672335324107e-01 -5.009158498541202e-01 4.415735520214152e-01
-3.784171247461900e-01 -5.019283450178884e-01 4.434081747043720e-01 -5.013021720816945e-01 4.430849160892981e-01
-3.684171247461903e-01 -5.022865924109562e-01 4.448531029430244e-01 -5.016782782707021e-01 4.445957167008245e-01
-3.584171247461900e-01 -5.026366546644705e-01 4.463024440574920e-01 -5.020441796838278e-01 4.461059693336885e-01
-3.484171247461902e-01 -5.029785488545768e-01 4.477566597429206e-01 -5.023998872628519e-01 4.476156894174148e-01
-3.384171247461900e-01 -5.033122855146623e-01 4.492162340622992e-01 -5.027454116302655e-01 4.491248923347963e-01
-3.284171247461902e-01 -5.036378637210452e-01 4.506816537632865e-01 -5.030807630908313e-01 4.506335934233197e-01
-3.184171247461900e-01 -5.039552654504347e-01 4.521533815649460e-01 -5.034059516330988e-01 4.521418079765810e-01
-3.084171247461902e-01 -5.042644494380638e-01 4.536318220151668e-01 -5.037209869308672e-01 4.536495512456893e-01
-2.984171247461900e-01 -5.045653449508493e-01 4.551172803599938e-01 -5.040258783446009e-01 4.551568384406632e-01
-2.884171247461902e-01 -5.048578461094845e-01 4.566099161370616e-01 -5.043206349227962e-01 4.566636847318141e-01
-2.784171247461900e-01 -5.051418076121001e-01 4.581096948642948e-01 -5.046052654033003e-01 4.581701052511241e-01
-2.684171247461902e-01 -5.054170428682703e-01 4.596163430324578e-01 -5.048797782145822e-01 4.596761150936110e-01
-2.584171247461904e-01 -5.056833255622083e-01 4.611293132040437e-01 -5.051441814769572e-01 4.611817293186881e-01
-2.484171247461902e-01 -5.059403954431676e-01 4.626477667642247e-01 -5.053984830037640e-01 4.626869629515135e-01
-2.384171247461904e-01 -5.061879686411579e-01 4.641705811186709e-01 -5.056426903024970e-01 4.641918309843324e-01
-2.284171247461901e-01 -5.064257520594511e-01 4.656963854815716e-01 -5.058768105758907e-01 4.656963483778109e-01
-2.184171247461903e-01 -5.066534605427531e-01 4.672236249863282e-01 -5.061008507229594e-01 4.672005300623648e-01
-2.084171247461901e-01 -5.068708347923080e-01 4.687506475403327e-01 -5.063148173399925e-01 4.687043909394775e-01
-1.984171247461903e-01 -5.070776576437449e-01 4.702758030628357e-01 -5.065187167215035e-01 4.702079458830155e-01
-1.884171247461901e-01 -5.072737664973430e-01 4.717975419921612e-01 -5.067125548611354e-01 4.717112097405335e-01
-1.784171247461903e-01 -5.074590603771520e-01 4.733145001539504e-01 -5.068963374525214e-01 4.732141973345775e-01
-1.684171247461901e-01 -5.076335010995100e-01 4.748255601682007e-01 -5.070700698901004e-01 4.747169234639785e-01
-1.584171247461903e-01 -5.077971090581612e-01 4.763298844945491e-01 -5.072337572698922e-01 4.762194029051425e-01
-1.484171247461901e-01 -5.079499549118471e-01 4.778269204483002e-01 -5.073874043902249e-01 4.777216504133365e-01
-1.384171247461903e-01 -5.080921488414051e-01 4.793163817008981e-01 -5.075310157524219e-01 4.792236807239663e-01
-1.284171247461900e-01 -5.082238290267813e-01 4.807982131563556e-01 -5.076645955614444e-01 4.807255085538535e-01
-1.184171247461903e-01 -5.083451506899224e-01 4.822725466214199e-01 -5.077881477264926e-01 4.822271486025054e-01
-1.084171247461900e-01 -5.084562766086483e-01 4.837396538154616e-01 -5.079016758615619e-01 4.837286155533829e-01
-9.841712474619024e-02 -5.085573695626514e-01 4.851999016397734e-01 -5.080051832859589e-01 4.852299240751636e-01
-8.841712474619001e-02 -5.086485868100675e-01 4.866537128242092e-01 -5.080986730247735e-01 4.867310888230014e-01
-7.841712474619023e-02 -5.087300764448338e-01 4.881015334784573e-01 -5.081821478093099e-01 4.882321244397839e-01
-6.841712474618999e-02 -5.088019753471330e-01 4.895438078768632e-01 -5.082556100774748e-01 4.897330455573866e-01
-5.841712474619021e-02 -5.088644083879915e-01 4.909809600256035e-01 -5.083190619741239e-01 4.912338667979246e-01
-4.841712474618998e-02 -5.089174885557581e-01 4.924133811370726e-01 -5.083725053513669e-01 4.927346027750016e-01
-3.841712474619019e-02 -5.089613177112867e-01 4.938414219736444e-01 -5.084159417688305e-01 4.942352680949582e-01
-2.841712474618996e-02 -5.089959877311696e-01 4.952653890283937e-01 -5.084493724938801e-01 4.957358773581161e-01
-1.841712474619017e-02 -5.090215818524155e-01 4.966855436089870e-01 -5.084727985017986e-01 4.972364451600249e-01
-8.417124746190385e-03 -5.090381760808732e-01 4.981021030300332e-01 -5.084862204759267e-01 4.987369860927034e-01
1.582875253809846e-03 -5.090443761211746e-01 5.009317608990613e-01 -5.084896388077583e-01 5.002375147458838e-01
1.158287525380963e-02 -5.090338919882502e-01 5.023459668971986e-01 -5.084830535969966e-01 5.017380457082522e-01
2.158287525380986e-02 -5.090144564583048e-01 5.037636435219790e-01 -5.084664646515682e-01 5.032385935686923e-01
3.158287525380965e-02 -5.089859976713086e-01 5.051849794814878e-01 -5.084398714875956e-01 5.047391729175250e-01
4.158287525380988e-02 -5.089484374841154e-01 5.066102057883862e-01 -5.084032733293296e-01 5.062397983477529e-01
5.158287525380967e-02 -5.089016900762493e-01 5.080395980117388e-01 -5.083566691090374e-01 5.077404844563016e-01
6.158287525380990e-02 -5.088456605494253e-01 5.094734768788611e-01 -5.083000574668527e-01 5.092412458452639e-01
7.158287525380969e-02 -5.087802436295668e-01 5.109122065330897e-01 -5.082334367505822e-01 5.107420971231443e-01
8.158287525380992e-02 -5.087053226237320e-01 5.123561896067292e-01 -5.081568050154702e-01 5.122430529061065e-01
9.158287525380970e-02 -5.086207688353153e-01 5.138058581376882e-01 -5.080701600239234e-01 5.137441278192197e-01
1.015828752538099e-01 -5.085264416954360e-01 5.152616592825116e-01 -5.079734992451922e-01 5.152453364977103e-01
1.115828752538097e-01 -5.084221899182442e-01 5.167240348171032e-01 -5.078668198550115e-01 5.167466935882135e-01
1.215828752538100e-01 -5.083078540191621e-01 5.181933936512851e-01 -5.077501187351979e-01 5.182482137500282e-01
1.315828752538097e-01 -5.081832705263623e-01 5.196700771103706e-01 -5.076233924732071e-01 5.197499116563753e-01
1.415828752538100e-01 -5.080482781402524e-01 5.211543176456750e-01 -5.074866373616467e-01 5.212518019956592e-01
1.515828752538098e-01 -5.079027259248307e-01 5.226461929672522e-01 -5.073398493977487e-01 5.227538994727309e-01
1.615828752538100e-01 -5.077464833293912e-01 5.241455792783586e-01 -5.071830242827976e-01 5.242562188101578e-01
1.715828752538098e-01 -5.075794514447353e-01 5.256521090894144e-01 -5.070161574215174e-01 5.257587747494951e-01
1.815828752538100e-01 -5.074015744434037e-01 5.271651405462050e-01 -5.068392439214146e-01 5.272615820525630e-01
1.915828752538098e-01 -5.072128497395578e-01 5.286837457029592e-01 -5.066522785920783e-01 5.287646555027276e-01
2.015828752538100e-01 -5.070133351749750e-01 5.302067240898187e-01 -5.064552559444377e-01 5.302680099061877e-01
2.115828752538098e-01 -5.068031516390130e-01 5.317326449388693e-01 -5.062481701899745e-01 5.317716600932659e-01
2.215828752538100e-01 -5.065824800442070e-01 5.332599168030729e-01 -5.060310152398928e-01 5.332756209197059e-01
2.315828752538098e-01 -5.063515524596003e-01 5.347868780009225e-01 -5.058037847042446e-01 5.347799072679750e-01
2.415828752538101e-01 -5.061106382562158e-01 5.363118968239446e-01 -5.055664718910101e-01 5.362845340485739e-01
2.515828752538098e-01 -5.058600270523202e-01 5.378334681965048e-01 -5.053190698051342e-01 5.377895162013510e-01
2.615828752538096e-01 -5.056000107840161e-01 5.393502942519477e-01 -5.050615711475178e-01 5.392948686968261e-01
2.715828752538099e-01 -5.053308672255423e-01 5.408613398241714e-01 -5.047939683139636e-01 5.408006065375193e-01
2.815828752538097e-01 -5.050528467870127e-01 5.423658589753031e-01 -5.045162533940764e-01 5.423067447592872e-01
2.915828752538099e-01 -5.047661636220985e-01 5.438633938408278e-01 -5.042284181701161e-01 5.438132984326683e-01
3.015828752538097e-01 -5.044709912374992e-01 5.453537509857433e-01 -5.039304541158075e-01 5.453202826642348e-01
3.115828752538099e-01 -5.041674621175295e-01 5.468369624987856e-01 -5.036223523950994e-01 5.468277125979548e-01
3.215828752538097e-01 -5.038556704667970e-01 5.483132392680523e-01 -5.033041038608791e-01 5.483356034165610e-01
3.315828752538099e-01 -5.035356770340440e-01 5.497829227964258e-01 -5.029756990536381e-01 5.498439703429294e-01
3.415828752538097e-01 -5.032075150462509e-01 5.512464401856311e-01 -5.026371282000909e-01 5.513528286414683e-01
3.515828752538099e-01 -5.028711964663128e-01 5.527042651016462e-01 -5.022883812117431e-01 5.528621936195162e-01
3.615828752538097e-01 -5.025267180119742e-01 5.541568859845941e-01 -5.019294476834132e-01 5.543720806287484e-01
3.715828752538100e-01 -5.021740665850499e-01 5.556047816329871e-01 -5.015603168917028e-01 5.558825050665975e-01
3.815828752538097e-01 -5.018132239310745e-01 5.570484035793432e-01 -5.011809777934182e-01 5.573934823776816e-01
3.915828752538100e-01 -5.014441704725920e-01 5.584881643074523e-01 -5.007914190239401e-01 5.589050280552447e-01
4.015828752538098e-01 -5.010668883387043e-01 5.599244302418374e-01 -5.003916288955438e-01 5.604171576426086e-01
4.115828752538100e-01 -5.006813636583548e-01 5.613575184740298e-01 -4.999815953956663e-01 5.619298867346375e-01
4.215828752538098e-01 -5.002875882054123e-01 5.627876963058888e-01 -4.995613061851223e-01 5.634432309792136e-01
4.315828752538100e-01 -4.998855604887635e-01 5.642151828372752e-01 -4.991307485962675e-01 5.649572060787260e-01
4.415828752538098e-01 -4.990572175731013e-01 5.670587747636224e-01 -4.986899096311062e-01 5.664718277915726e-01
4.515828752538100e-01 -4.986275861802496e-01 5.684875337557910e-01 -4.982387759593485e-01 5.679871119336755e-01
4.615828752538098e-01 -4.981875483943251e-01 5.699208766426677e-01 -4.977773339164098e-01 5.695030743800097e-01
4.715828752538100e-01 -4.977369531102295e-01 5.713590128733288e-01 -4.973055695013562e-01 5.710197310661477e-01
4.815828752538098e-01 -4.972756295841912e-01 5.728021954058091e-01 -4.968234683747935e-01 5.725370979898160e-01
4.915828752538101e-01 -4.968033853978703e-01 5.742507227942067e-01 -4.963310158566996e-01 5.740551912124703e-01
5.015828752538098e-01 -4.963200050433283e-01 5.757049392258188e-01 -4.958281969241988e-01 5.755740268608814e-01
5.115828752538096e-01 -4.958252495243284e-01 5.771652316250121e-01 -4.953149962092786e-01 5.770936211287423e-01
5.215828752538099e-01 -4.953188574771989e-01 5.786320227608122e-01 -4.947913979964459e-01 5.786139902782884e-01
5.315828752538097e-01 -4.948005484207736e-01 5.801057591484792e-01 -4.942573862203261e-01 5.801351506419344e-01
5.415828752538099e-01 -4.942700288262094e-01 5.815868924796882e-01 -4.937129444631970e-01 5.816571186239311e-01
5.515828752538097e-01 -4.937270017159745e-01 5.830758534382753e-01 -4.931580559524657e-01 5.831799107020365e-01
5.615828752538099e-01 -4.931711804023454e-01 5.845730171732814e-01 -4.925927035580803e-01 5.847035434292081e-01
5.715828752538097e-01 -4.926023066925435e-01 5.860786605343896e-01 -4.920168697898786e-01 5.862280334353117e-01
5.815828752538099e-01 -4.920201733549638e-01 5.875929125261607e-01 -4.914305367948721e-01 5.877533974288516e-01
5.915828752538097e-01 -4.914246498244559e-01 5.891157013106241e-01 -4.908336863544664e-01 5.892796521987177e-01
6.015828752538099e-01 -4.908157090647248e-01 5.906467033011622e-01 -4.902262998816136e-01 5.908068146159552e-01
6.115828752538097e-01 -4.901934523641732e-01 5.921853019965742e-01 -4.896083584178967e-01 5.923349016355536e-01
6.215828752538100e-01 -4.895581279244460e-01 5.937305654822936e-01 -4.889798426305490e-01 5.938639302982579e-01
6.315828752538097e-01 -4.889101388197478e-01 5.952812511247826e-01 -4.883407328094000e-01 5.953939177324002e-01
6.415828752538100e-01 -4.882500366461064e-01 5.968358432511046e-01 -4.876910088637531e-01 5.969248811557553e-01
6.515828752538098e-01 -4.875784991014637e-01 5.983926245126424e-01 -4.870306503191919e-01 5.984568378774177e-01
6.615828752538100e-01 -4.868962925853952e-01 5.999497750947755e-01 -4.863596363143116e-01 5.999898052997024e-01
6.715828752538098e-01 -4.862042239804812e-01 6.015054877230319e-01 -4.856779455973786e-01 6.015238009200701e-01
6.815828752538100e-01 -4.855030881363202e-01 6.030580825568412e-01 -4.849855565229140e-01 6.030588423330772e-01
6.915828752538098e-01 -4.847936184335330e-01 6.046061059448200e-01 -4.842824470482001e-01 6.045949472323493e-01
7.015828752538100e-01 -4.840764468908880e-01 6.061484007094653e-01 -4.835685947297090e-01 6.061321334125829e-01
7.115828752538098e-01 -4.833520779656473e-01 6.076841418382858e-01 -4.828439767194544e-01 6.076704187715710e-01
7.215828752538100e-01 -4.826208772984956e-01 6.092128381543503e-01 -4.821085697612592e-01 6.092098213122581e-01
7.315828752538098e-01 -4.818830740402283e-01 6.107343058658882e-01 -4.813623501869446e-01 6.107503591448209e-01
7.415828752538101e-01 -4.811387736567053e-01 6.122486228294696e-01 -4.806052939124335e-01 6.122920504887789e-01
7.515828752538098e-01 -4.803879774149030e-01 6.137560728595878e-01 -4.798373764337707e-01 6.138349136751322e-01
7.615828752538096e-01 -4.796306049352484e-01 6.152570881227216e-01 -4.790585728230564e-01 6.153789671485314e-01
7.715828752538099e-01 -4.788665169148130e-01 6.167521954514817e-01 -4.782688577242909e-01 6.169242294694759e-01
7.815828752538097e-01 -4.780955360414977e-01 6.182419700744393e-01 -4.774682053491312e-01 6.184707193165436e-01
7.915828752538099e-01 -4.773174649838171e-01 6.197269982686787e-01 -4.766565894725565e-01 6.200184554886538e-01
8.015828752538097e-01 -4.765321010242318e-01 6.212078490085282e-01 -4.758339834284400e-01 6.215674569073606e-01
8.115828752538099e-01 -4.757392473707735e-01 6.226850538062180e-01 -4.750003601050269e-01 6.231177426191818e-01
8.215828752538097e-01 -4.749387214542605e-01 6.241590935126066e-01 -4.741556919403168e-01 6.246693317979607e-01
8.315828752538099e-01 -4.741303606434510e-01 6.256303907314827e-01 -4.732999509173459e-01 6.262222437472623e-01
8.415828752538097e-01 -4.733140258377175e-01 6.270993065744703e-01 -4.724331085593733e-01 6.277764979028063e-01
8.515828752538099e-01 -4.724896033675504e-01 6.285661406499878e-01 -4.715551359249612e-01 6.293321138349370e-01
8.615828752538097e-01 -4.708386337421503e-01 6.314540059671206e-01 -4.706660036029550e-01 6.308891112511290e-01
8.715828752538100e-01 -4.699875090506869e-01 6.329190607541016e-01 -4.697656817073549e-01 6.324475099985329e-01
8.815828752538097e-01 -4.691237141437182e-01 6.343900293057869e-01 -4.688541398720821e-01 6.340073300665585e-01
8.915828752538100e-01 -4.682470154424545e-01 6.358671263729053e-01 -4.679313472456338e-01 6.355685915894993e-01
9.015828752538098e-01 -4.673571452412493e-01 6.373506136533151e-01 -4.669972724856266e-01 6.371313148491979e-01
9.115828752538100e-01 -4.664537979094662e-01 6.388408036249034e-01 -4.660518837532260e-01 6.386955202777523e-01
9.215828752538098e-01 -4.655366272496903e-01 6.403380612893227e-01 -4.650951487074588e-01 6.402612284602672e-01
9.315828752538100e-01 -4.646052458140128e-01 6.418428026924387e-01 -4.641270344994078e-01 6.418284601376454e-01
9.415828752538098e-01 -4.636592272199106e-01 6.433554887983033e-01 -4.631475077662841e-01 6.433972362094281e-01
9.515828752538100e-01 -4.626981127521159e-01 6.448766130222426e-01 -4.621565346253765e-01 6.449675777366800e-01
9.615828752538098e-01 -4.617214237358784e-01 6.464066805524056e-01 -4.611540806678756e-01 6.465395059449183e-01
9.715828752538100e-01 -4.607286812319646e-01 6.479461776340423e-01 -4.601401109525671e-01 6.481130422270952e-01
9.815828752538098e-01 -4.597194344017373e-01 6.494955294376306e-01 -4.591145899993961e-01 6.496882081466239e-01
9.915828752538101e-01 -4.586932982508778e-01 6.510550461998997e-01 -4.580774817828961e-01 6.512650254404584e-01
1.001582875253810e+00 -4.576500002079464e-01 6.526248592178342e-01 -4.570287497254813e-01 6.528435160222246e-01
1.011582875253810e+00 -4.565894330295592e-01 6.542048510604762e-01 -4.559683566906002e-01 6.544237019854013e-01
1.021582875253810e+00 -4.555117089477132e-01 6.557945878122998e-01 -4.548962649757453e-01 6.560056056065583e-01
1.031582875253810e+00 -4.544172072284257e-01 6.573932645740471e-01 -4.538124363053184e-01 6.575892493486459e-01
1.041582875253810e+00 -4.533066052479128e-01 6.589996775988870e-01 -4.527168318233472e-01 6.591746558643452e-01
1.051582875253810e+00 -4.521808829508040e-01 6.606122358263062e-01 -4.516094120860497e-01 6.607618479994702e-01
1.061582875253810e+00 -4.510412931380121e-01 6.622290200231751e-01 -4.504901370542437e-01 6.623508487964345e-01
1.071582875253810e+00 -4.498892956751618e-01 6.638478892688549e-01 -4.493589660855994e-01 6.639416814977729e-01
1.081582875253810e+00 -4.487264613655496e-01 6.654666239277939e-01 -4.482158579267284e-01 6.655343695497293e-01
1.091582875253810e+00 -4.475543586165332e-01 6.670830848539567e-01 -4.470607707051087e-01 6.671289366059023e-01
1.101582875253810e+00 -4.463744404906349e-01 6.686953638807188e-01 -4.458936619208413e-01 6.687254065309610e-01
1.111582875253810e+00 -4.451879495374218e-01 6.703019026112659e-01 -4.447144884382344e-01 6.703238034044204e-01
1.121582875253810e+00 -4.439958530656942e-01 6.719015644202730e-01 -4.435232064772110e-01 6.719241515244893e-01
1.131582875253810e+00 -4.427988141258090e-01 6.734936554034818e-01 -4.423197716045373e-01 6.735264754119834e-01
1.141582875253810e+00 -4.415971960619508e-01 6.750779000558741e-01 -4.411041387248677e-01 6.751307998143107e-01
1.151582875253810e+00 -4.403910931853358e-01 6.766543840146365e-01 -4.398762620716006e-01 6.767371497095270e-01
1.161582875253810e+00 -4.391803777893882e-01 6.782234784173090e-01 -4.386360951975440e-01 6.783455503104672e-01
1.171582875253810e+00 -4.379647540506311e-01 6.797857590693933e-01 -4.373835909653845e-01 6.799560270689489e-01
1.181582875253810e+00 -4.367438113416444e-01 6.813419302412527e-01 -4.361187015379547e-01 6.815686056800565e-01
1.191582875253810e+00 -4.355170720579410e-01 6.828927590318169e-01 -4.348413783682976e-01 6.831833120864992e-01
1.201582875253810e+00 -4.342840314529643e-01 6.844390228599562e-01 -4.335515721895203e-01 6.848001724830525e-01
1.211582875253810e+00 -4.330441887944109e-01 6.859814702197023e-01 -4.322492330044350e-01 6.864192133210824e-01
1.221582875253810e+00 -4.317970703191880e-01 6.875207933891920e-01 -4.309343100749795e-01 6.880404613131494e-01
1.231582875253810e+00 -4.305422450694488e-01 6.890576111225539e-01 -4.296067519114143e-01 6.896639434377032e-01
1.241582875253810e+00 -4.292793348984761e-01 6.905924592237591e-01 -4.282665062612939e-01 6.912896869438613e-01
1.251582875253810e+00 -4.280080198986150e-01 6.921257870733278e-01 -4.269135200981999e-01 6.929177193562779e-01
1.261582875253810e+00 -4.255220969444370e-01 6.950897674422458e-01 -4.255477396102387e-01 6.945480684801070e-01
1.271582875253809e+00 -4.242262473438183e-01 6.966183093383954e-01 -4.241691101882927e-01 6.961807624060548e-01
1.281582875253810e+00 -4.229140899188856e-01 6.981547603583046e-01 -4.227775764140233e-01 6.978158295155307e-01
1.291582875253810e+00 -4.215852685673323e-01 6.996993738610651e-01 -4.213730820476180e-01 6.994532984858944e-01
1.301582875253810e+00 -4.202393707500275e-01 7.012524601001644e-01 -4.199555700152744e-01 7.010931982958037e-01
1.311582875253809e+00 -4.188759198373636e-01 7.028143929245392e-01 -4.185249823964217e-01 7.027355582306637e-01
1.321582875253810e+00 -4.174943694606464e-01 7.043856139457826e-01 -4.170812604106638e-01 7.043804078881792e-01
1.331582875253810e+00 -4.160941016121026e-01 7.059666323434725e-01 -4.156243444044485e-01 7.060277771840149e-01
1.341582875253810e+00 -4.146744308533035e-01 7.075580178969385e-01 -4.141541738374470e-01 7.076776963575634e-01
1.351582875253809e+00 -4.132346176493175e-01 7.091603842394221e-01 -4.126706872686452e-01 7.093301959778232e-01
1.361582875253810e+00 -4.117738944083523e-01 7.107743588788730e-01 -4.111738223421337e-01 7.109853069493918e-01
1.371582875253810e+00 -4.102915080178364e-01 7.124005364887700e-01 -4.096635157725966e-01 7.126430605185705e-01
1.381582875253810e+00 -4.087867821189356e-01 7.140394127558867e-01 -4.081397033304839e-01 7.143034882795921e-01
1.391582875253810e+00 -4.072592005079973e-01 7.156912982094682e-01 -4.066023198268703e-01 7.159666221809645e-01
1.401582875253810e+00 -4.057085093424437e-01 7.173562154465906e-01 -4.050512990979844e-01 7.176324945319383e-01
1.411582875253810e+00 -4.041348300079711e-01 7.190337891554297e-01 -4.034865739894077e-01 7.193011380091000e-01
1.421582875253810e+00 -4.025387671192094e-01 7.207231456152101e-01 -4.019080763399320e-01 7.209725856630922e-01
1.431582875253810e+00 -4.009214890334982e-01 7.224228448925475e-01 -4.003157369650696e-01 7.226468709254633e-01
1.441582875253810e+00 -3.992847547110572e-01 7.241308714261382e-01 -3.987094856402082e-01 7.243240276156506e-01
1.451582875253810e+00 -3.976308644899155e-01 7.258447035042910e-01 -3.970892510834040e-01 7.260040899480972e-01
1.461582875253810e+00 -3.959625254701058e-01 7.275614676226466e-01 -3.954549609378022e-01 7.276870925395071e-01
1.471582875253810e+00 -3.942826428018729e-01 7.292781624135716e-01 -3.938065417536808e-01 7.293730704162404e-01
1.481582875253810e+00 -3.925940695705614e-01 7.309919159545827e-01 -3.921439189701055e-01 7.310620590218506e-01
1.491582875253810e+00 -3.908993612549307e-01 7.327002287289252e-01 -3.904670168961930e-01 7.327540942247647e-01
1.501582875253810e+00 -3.892005797002544e-01 7.344011579430419e-01 -3.887757586919677e-01 7.344492123261158e-01
1.511582875253810e+00 -3.874991766262167e-01 7.360934159381204e-01 -3.870700663488094e-01 7.361474500677199e-01
1.521582875253810e+00 -3.857959646918920e-01 7.377763785003419e-01 -3.853498606694799e-01 7.378488446402082e-01
1.531582875253810e+00 -3.840911640038362e-01 7.394500188366383e-01 -3.836150612477229e-01 7.395534336913129e-01
1.541582875253810e+00 -3.823844999073780e-01 7.411147939562520e-01 -3.818655864474248e-01 7.412612553343089e-01
1.551582875253810e+00 -3.806753253010969e-01 7.427715114172976e-01 -3.801013533813318e-01 7.429723481566173e-01
1.561582875253809e+00 -3.789627450747641e-01 7.444211988456905e-01 -3.783222778893129e-01 7.446867512285664e-01
1.571582875253810e+00 -3.772457277515744e-01 7.460649903948259e-01 -3.765282745161594e-01 7.464045041123192e-01
1.581582875253810e+00 -3.755231968454721e-01 7.477040365666552e-01 -3.747192564889146e-01 7.481256468709627e-01
1.591582875253810e+00 -3.737941001138038e-01 7.493394381464347e-01 -3.728951356937225e-01 7.498502200777682e-01
1.601582875253809e+00 -3.720574583764930e-01 7.509722016848854e-01 -3.710558226521897e-01 7.515782648256170e-01
1.611582875253810e+00 -3.703123972169896e-01 7.526032125448799e-01 -3.692012264972492e-01 7.533098227365970e-01
1.621582875253810e+00 -3.685581652672479e-01 7.542332213558632e-01 -3.673312549485224e-01 7.550449359717710e-01
1.631582875253810e+00 -3.667941424636632e-01 7.558628402035815e-01 -3.654458142871646e-01 7.567836472411194e-01
1.641582875253810e+00 -3.634477570789174e-01 7.589271337115643e-01 -3.635448093301928e-01 7.585259998136511e-01
1.651582875253810e+00 -3.616506873041460e-01 7.605597914069451e-01 -3.616281434042852e-01 7.602720375276950e-01
1.661582875253810e+00 -3.598308275031840e-01 7.622038295694630e-01 -3.596957183190439e-01 7.620218048013601e-01
1.671582875253810e+00 -3.579875071864648e-01 7.638596736106559e-01 -3.577474343397165e-01 7.637753466431729e-01
1.681582875253810e+00 -3.561199414045583e-01 7.655278405386841e-01 -3.557831901593689e-01 7.655327086628877e-01
1.691582875253810e+00 -3.542272177144091e-01 7.672089479762089e-01 -3.538028828705035e-01 7.672939370824685e-01
1.701582875253810e+00 -3.523082914375004e-01 7.689037156250197e-01 -3.518064079361178e-01 7.690590787472440e-01
1.711582875253810e+00 -3.503619957236827e-01 7.706129537816629e-01 -3.497936591601976e-01 7.708281811372314e-01
1.721582875253810e+00 -3.483870751480703e-01 7.723375318207705e-01 -3.477645286576426e-01 7.726012923786258e-01
1.731582875253810e+00 -3.463822534809811e-01 7.740783182172561e-01 -3.457189068236200e-01 7.743784612554556e-01
1.741582875253810e+00 -3.443463467896509e-01 7.758360835948380e-01 -3.436566823023464e-01 7.761597372213953e-01
1.751582875253810e+00 -3.422784303228382e-01 7.776113609637727e-01 -3.415777419552919e-01 7.779451704117342e-01
1.761582875253810e+00 -3.401780592657324e-01 7.794042646618728e-01 -3.394819708288144e-01 7.797348116554967e-01
1.771582875253810e+00 -3.380455273193703e-01 7.812142830776612e-01 -3.373692521212197e-01 7.815287124876997e-01
1.781582875253810e+00 -3.358821234609559e-01 7.830400794296575e-01 -3.352394671492537e-01 7.833269251617508e-01
1.791582875253810e+00 -3.336903218532168e-01 7.848793546633566e-01 -3.330924953140317e-01 7.851295026619679e-01
1.801582875253810e+00 -3.314738254210794e-01 7.867288362926921e-01 -3.309282140664128e-01 7.869364987162168e-01
1.811582875253809e+00 -3.292373964705677e-01 7.885844437356454e-01 -3.287464988718272e-01 7.887479678086508e-01
1.821582875253810e+00 -3.269864571197860e-01 7.904416379646848e-01 -3.265472231745714e-01 7.905639651925406e-01
1.831582875253810e+00 -3.247265173107485e-01 7.922959015733857e-01 -3.243302583615857e-01 7.923845469031773e-01
1.841582875253810e+00 -3.224625555858704e-01 7.941432426491886e-01 -3.220954737257295e-01 7.942097697708353e-01
1.851582875253809e+00 -3.201985002079434e-01 7.959806020173115e-01 -3.198427364285819e-01 7.960396914337676e-01
1.861582875253810e+00 -3.179369214030131e-01 7.978060779472640e-01 -3.175719114627893e-01 7.978743703512209e-01
1.871582875253810e+00 -3.156789703645795e-01 7.996189461367166e-01 -3.152828616139937e-01 7.997138658164350e-01
1.881582875253810e+00 -3.134245268666644e-01 8.014195125702315e-01 -3.129754474223733e-01 8.015582379696082e-01
1.891582875253810e+00 -3.111724753268997e-01 8.032088687186202e-01 -3.106495271438415e-01 8.034075478107898e-01
1.901582875253810e+00 -3.089210250787723e-01 8.049886190266370e-01 -3.083049567109492e-01 8.052618572126681e-01
1.911582875253810e+00 -3.066680116357653e-01 8.067606313557284e-01 -3.059415896935441e-01 8.071212289332140e-01
1.921582875253810e+00 -3.044111443246134e-01 8.085268366918286e-01 -3.035592772592497e-01 8.089857266281338e-01
1.931582875253810e+00 -3.021481897122476e-01 8.102890846789577e-01 -3.011578681338368e-01 8.108554148630874e-01
1.941582875253810e+00 -2.998770952937845e-01 8.120490496279934e-01 -2.987372085615632e-01 8.127303591256093e-01
1.951582875253810e+00 -2.975960646824146e-01 8.138081766321756e-01 -2.962971422655786e-01 8.146106258366796e-01
1.961582875253810e+00 -2.953035967736247e-01 8.155676568729479e-01 -2.938375104084899e-01 8.164962823618714e-01
1.971582875253810e+00 -2.911089881608088e-01 8.187639758803179e-01 -2.913581515532100e-01 8.183873970220014e-01
1.981582875253810e+00 -2.887844447463183e-01 8.205241244461088e-01 -2.888589016242167e-01 8.202840391031985e-01
1.991582875253810e+00 -2.864268852098034e-01 8.223009392618984e-01 -2.863395938693695e-01 8.221862788662988e-01
2.001582875253810e+00 -2.840351297755658e-01 8.240950910483826e-01 -2.838000588224491e-01 8.240941875554612e-01
