# param.mu, -tC, rho1, E_exact*2/z, rho_exact

2.001582875253810e+00 -2.838516215071974e-01 8.240846948057780e-01 -2.838000588224491e-01 8.240941875554612e-01
2.011582875253810e+00 -2.812988666825990e-01 8.259926635347643e-01 -2.812401242666080e-01 8.260078374058886e-01
2.021582875253810e+00 -2.787523618304706e-01 8.278865948683112e-01 -2.786596151989355e-01 8.279273016505284e-01
2.031582875253810e+00 -2.762057890899518e-01 8.297713845562248e-01 -2.760583537963777e-01 8.298526545256030e-01
2.041582875253810e+00 -2.736513372440268e-01 8.316529338281801e-01 -2.734361593832668e-01 8.317839712748235e-01
2.051582875253810e+00 -2.707603254196508e-01 8.337715803776201e-01 -2.707928484007595e-01 8.337213281520961e-01
2.061582875253809e+00 -2.681659808603892e-01 8.356632867777114e-01 -2.681282343785114e-01 8.356648024225365e-01
2.071582875253810e+00 -2.655314333256011e-01 8.375752290866851e-01 -2.654421279089536e-01 8.376144723615675e-01
2.081582875253810e+00 -2.628531191968407e-01 8.395097161944945e-01 -2.627343366245898e-01 8.395704172518592e-01
2.091582875253810e+00 -2.601270508998536e-01 8.414693174733122e-01 -2.600046651787677e-01 8.415327173778443e-01
2.101582875253809e+00 -2.573536029130144e-01 8.434534422628107e-01 -2.572529152304515e-01 8.435014540174999e-01
2.111582875253810e+00 -2.545453260626038e-01 8.454528629533028e-01 -2.544788854335676e-01 8.454767094310717e-01
2.121582875253810e+00 -2.517263578044935e-01 8.474503302442421e-01 -2.516823714315784e-01 8.474585668463561e-01
2.131582875253810e+00 -2.489159451866543e-01 8.494323525965674e-01 -2.488631658580072e-01 8.494471104401327e-01
2.141582875253810e+00 -2.461161712514449e-01 8.513977098041311e-01 -2.460210583437342e-01 8.514424253152788e-01
2.151582875253810e+00 -2.433176808878842e-01 8.533531824297395e-01 -2.431558355319765e-01 8.534445974730444e-01
2.161582875253810e+00 -2.405098721594262e-01 8.553062959599946e-01 -2.402672811019778e-01 8.554537137799154e-01
2.171582875253810e+00 -2.373455703684770e-01 8.574968750513148e-01 -2.373551758025604e-01 8.574698619284131e-01
2.181582875253810e+00 -2.344823721353407e-01 8.594696504054002e-01 -2.344192974968340e-01 8.594931303911042e-01
2.191582875253810e+00 -2.315697344452183e-01 8.614675031089877e-01 -2.314594212195141e-01 8.615236083670147e-01
2.201582875253810e+00 -2.286024855223807e-01 8.634936510204790e-01 -2.284753192484869e-01 8.635613857195328e-01
2.211582875253810e+00 -2.255774499003982e-01 8.655499013950634e-01 -2.254667611924564e-01 8.656065529047902e-01
2.221582875253810e+00 -2.225043386616338e-01 8.676293308874666e-01 -2.224335140967520e-01 8.676592008893669e-01
2.231582875253810e+00 -2.194126675932812e-01 8.697118263466190e-01 -2.193753425696283e-01 8.697194210560402e-01
2.241582875253810e+00 -2.163326665109158e-01 8.717771468358015e-01 -2.162920089316952e-01 8.717873050961296e-01
2.251582875253810e+00 -2.132707589288244e-01 8.738212653355165e-01 -2.131832733914522e-01 8.738629448868078e-01
2.261582875253810e+00 -2.102143454261498e-01 8.758528471111950e-01 -2.100488942502959e-01 8.759464323515403e-01
2.271582875253810e+00 -2.071483958117028e-01 8.778820167426570e-01 -2.068886281408056e-01 8.780378593015804e-01
2.281582875253810e+00 -2.037084023245166e-01 8.801484368436534e-01 -2.037022303026260e-01 8.801373172561756e-01
2.291582875253810e+00 -2.005716835141515e-01 8.822057920625678e-01 -2.004894549008353e-01 8.822448972388347e-01
2.301582875253810e+00 -1.973738639126149e-01 8.842942608234602e-01 -1.972500553923667e-01 8.843606895466459e-01
2.311582875253809e+00 -1.941081620444282e-01 8.864178792524069e-01 -1.939837849468024e-01 8.864847834892409e-01
2.321582875253810e+00 -1.907760026992947e-01 8.885753145526554e-01 -1.906903969287402e-01 8.886172670935188e-01
2.331582875253810e+00 -1.874058810621195e-01 8.907478432607860e-01 -1.873696454499545e-01 8.907582267697277e-01
2.341582875253810e+00 -1.840447489257180e-01 8.929052303779250e-01 -1.840212860007264e-01 8.929077469338639e-01
2.351582875253809e+00 -1.807131593079711e-01 8.950345832924247e-01 -1.806450761710910e-01 8.950659095806437e-01
2.361582875253810e+00 -1.773966834313910e-01 8.971454491653172e-01 -1.772407764742994e-01 8.972327938004790e-01
2.371582875253810e+00 -1.740730298913549e-01 8.992521963169039e-01 -1.738081512866343e-01 8.994084752329077e-01
2.381582875253810e+00 -1.703626859568645e-01 9.015938995380803e-01 -1.703469699198260e-01 9.015930254478404e-01
2.391582875253810e+00 -1.669533930591464e-01 9.037364042842940e-01 -1.668570078448104e-01 9.037865112446488e-01
2.401582875253810e+00 -1.634683215430529e-01 9.059175464703749e-01 -1.633380480884602e-01 9.059889938576223e-01
2.411582875253810e+00 -1.598995719136643e-01 9.081418011733238e-01 -1.597898828283348e-01 9.082005280545126e-01
2.421582875253810e+00 -1.562611999979115e-01 9.103999737547898e-01 -1.562123152144904e-01 9.104211611127964e-01
2.431582875253810e+00 -1.526122885719690e-01 9.126552422739207e-01 -1.526051614521292e-01 9.126509316558016e-01
2.441582875253810e+00 -1.490054257947936e-01 9.148753617329940e-01 -1.489682531844486e-01 9.148898683279164e-01
2.451582875253810e+00 -1.454328603778164e-01 9.170655264401568e-01 -1.453014402216909e-01 9.171379882846232e-01
2.461582875253810e+00 -1.418610323848312e-01 9.192465846229763e-01 -1.416045936702933e-01 9.193952954689785e-01
2.471582875253810e+00 -1.378974708742730e-01 9.216568316051705e-01 -1.378776095254824e-01 9.216617786412027e-01
2.481582875253810e+00 -1.342266878775394e-01 9.238798856531439e-01 -1.341204128019649e-01 9.239374091221579e-01
2.491582875253810e+00 -1.304616365185458e-01 9.261509986161558e-01 -1.303329622909938e-01 9.262221382043639e-01
2.501582875253810e+00 -1.265953715725517e-01 9.284738015978077e-01 -1.265152560485295e-01 9.285158941756245e-01
2.511582875253810e+00 -1.226716829621766e-01 9.308215716380662e-01 -1.226673377391873e-01 9.308185788899274e-01
2.521582875253810e+00 -1.187882029480272e-01 9.331359682280866e-01 -1.187893039849669e-01 9.331300638076050e-01
2.531582875253810e+00 -1.149721670557847e-01 9.354012628407722e-01 -1.148813128975407e-01 9.354501854112296e-01
2.541582875253810e+00 -1.111766508555316e-01 9.376457514286628e-01 -1.109435940094809e-01 9.377787398846499e-01
2.551582875253810e+00 -1.069958898500970e-01 9.401082072188994e-01 -1.069764598651090e-01 9.401154769189913e-01
2.561582875253809e+00 -1.030921245810704e-01 9.423984255197562e-01 -1.029803195879484e-01 9.424600924801401e-01
2.571582875253810e+00 -9.907086680319505e-02 9.447485011871102e-01 -9.895569481221045e-02 9.448122203355745e-01
2.581582875253810e+00 -9.493393474322752e-02 9.471567203355207e-01 -9.490323845443471e-02 9.471714220922682e-01
2.591582875253810e+00 -9.078910906699433e-02 9.495600660072340e-01 -9.082375691381296e-02 9.495371754389305e-01
2.601582875253809e+00 -8.675285507115728e-02 9.518914511655802e-01 -8.671823643330050e-02 9.519088602111763e-01
2.611582875253810e+00 -8.278121671738060e-02 9.541769463418922e-01 -8.258787453839281e-02 9.542857418021431e-01
2.621582875253810e+00 -7.844947968173904e-02 9.566600644543485e-01 -7.843411771038493e-02 9.566669513163081e-01
2.631582875253810e+00 -7.437000885517894e-02 9.589896295381045e-01 -7.425870676537899e-02 9.590514617007402e-01
2.641582875253810e+00 -7.014462008952982e-02 9.613934569363004e-01 -7.006373182673549e-02 9.614380588714662e-01
2.651582875253810e+00 -6.581292713041063e-02 9.638483176332152e-01 -6.585169933633706e-02 9.638253065625605e-01
2.661582875253810e+00 -6.159308131754281e-02 9.662306962769712e-01 -6.162561430632748e-02 9.662115032321034e-01
2.671582875253810e+00 -5.752519272010477e-02 9.685188410048783e-01 -5.738908205289605e-02 9.685946288179805e-01
2.681582875253810e+00 -5.315524146960662e-02 9.709677097823374e-01 -5.314643510595324e-02 9.709722783804030e-01
2.691582875253810e+00 -4.900261239667287e-02 9.732861477093104e-01 -4.890289305233177e-02 9.733415785930918e-01
2.701582875253810e+00 -4.467439124286018e-02 9.756936878491785e-01 -4.466476606159104e-02 9.756990814860507e-01
2.711582875253810e+00 -4.034586824521967e-02 9.780923484752195e-01 -4.043971727866161e-02 9.780406275299099e-01
2.721582875253810e+00 -3.629831143707159e-02 9.803271105230723e-01 -3.623710601711590e-02 9.803611666292658e-01
2.731582875253810e+00 -3.206944188363686e-02 9.826534739488249e-01 -3.206844427576195e-02 9.826545200613445e-01
2.741582875253810e+00 -2.801235816443405e-02 9.848772466073150e-01 -2.794801632090470e-02 9.849130573930583e-01
2.751582875253810e+00 -2.378863275815326e-02 9.871838738345936e-01 -2.389374030817405e-02 9.871272471095300e-01
2.761582875253810e+00 -1.990002135029442e-02 9.892997459705285e-01 -1.992840320143491e-02 9.892850122898956e-01
2.771582875253810e+00 -1.630042832635192e-02 9.912515851436310e-01 -1.608150002054831e-02 9.913707703180857e-01
2.781582875253810e+00 -1.236729922172868e-02 9.933766081796443e-01 -1.239211521587118e-02 9.933639269903521e-01
2.791582875253810e+00 -8.792927011671829e-03 9.953006748775907e-01 -8.913761622547900e-03 9.952363440977424e-01
2.801582875253810e+00 -5.861575261557283e-03 9.968731479583964e-01 -5.723375261697114e-03 9.969476237499870e-01
2.811582875253809e+00 -2.773628521634710e-03 9.985237381328185e-01 -2.940989464716252e-03 9.984347708031943e-01
2.821582875253810e+00 -8.362264482027356e-04 9.995557484363278e-01 -7.886289777235718e-04 9.995811608979741e-01
