# param.mu, -tC, rho1, E_exact*2/z, rho_exact

-4.284171247461903e-01 -5.013580239888845e-01 4.356956456866711e-01 -4.992681639781847e-01 4.355221498651015e-01
-4.184171247461901e-01 -5.017987729257316e-01 4.372530280384329e-01 -4.996954694642837e-01 4.370359235496634e-01
-4.084171247461903e-01 -5.022285998961272e-01 4.388090432228904e-01 -5.001125106179775e-01 4.385490713562608e-01
-3.984171247461901e-01 -5.026473026690957e-01 4.403628562877143e-01 -5.005193000027268e-01 4.400616089698657e-01
-3.884171247461903e-01 -5.030547070675153e-01 4.419136625108456e-01 -5.009158498541202e-01 4.415735520214152e-01
-3.784171247461900e-01 -5.034506690873181e-01 4.434606991714432e-01 -5.013021720816945e-01 4.430849160892981e-01
-3.684171247461903e-01 -5.038350762238395e-01 4.450032558424520e-01 -5.016782782707021e-01 4.445957167008245e-01
-3.584171247461900e-01 -5.042078479992201e-01 4.465406829271463e-01 -5.020441796838278e-01 4.461059693336885e-01
-3.484171247461902e-01 -5.045689357214492e-01 4.480723982599029e-01 -5.023998872628519e-01 4.476156894174148e-01
-3.384171247461900e-01 -5.049183215376365e-01 4.495978916920867e-01 -5.027454116302655e-01 4.491248923347963e-01
-3.284171247461902e-01 -5.052560168696436e-01 4.511167276797399e-01 -5.030807630908313e-01 4.506335934233197e-01
-3.184171247461900e-01 -5.055820603380120e-01 4.526285459743296e-01 -5.034059516330988e-01 4.521418079765810e-01
-3.084171247461902e-01 -5.058965152901399e-01 4.541330605868218e-01 -5.037209869308672e-01 4.536495512456893e-01
-2.984171247461900e-01 -5.061994670510325e-01 4.556300572460497e-01 -5.040258783446009e-01 4.551568384406632e-01
-2.884171247461902e-01 -5.064910200108617e-01 4.571193896042699e-01 -5.043206349227962e-01 4.566636847318141e-01
-2.784171247461900e-01 -5.067712946542103e-01 4.586009744568405e-01 -5.046052654033003e-01 4.581701052511241e-01
-2.684171247461902e-01 -5.070404246227959e-01 4.600747862413800e-01 -5.048797782145822e-01 4.596761150936110e-01
-2.584171247461904e-01 -5.072985538881221e-01 4.615408510674843e-01 -5.051441814769572e-01 4.611817293186881e-01
-2.484171247461902e-01 -5.075458340942959e-01 4.629992405044808e-01 -5.053984830037640e-01 4.626869629515135e-01
-2.384171247461904e-01 -5.077824221152109e-01 4.644500653249826e-01 -5.056426903024970e-01 4.641918309843324e-01
-2.284171247461901e-01 -5.080084778553977e-01 4.658934693691706e-01 -5.058768105758907e-01 4.656963483778109e-01
-2.184171247461903e-01 -5.082241623105694e-01 4.673296236612541e-01 -5.061008507229594e-01 4.672005300623648e-01
-2.084171247461901e-01 -5.084296358926323e-01 4.687587208774047e-01 -5.063148173399925e-01 4.687043909394775e-01
-1.984171247461903e-01 -5.086250570148525e-01 4.701809702349519e-01 -5.065187167215035e-01 4.702079458830155e-01
-1.884171247461901e-01 -5.088105809257761e-01 4.715965928466783e-01 -5.067125548611354e-01 4.717112097405335e-01
-1.784171247461903e-01 -5.089863587754879e-01 4.730058175620461e-01 -5.068963374525214e-01 4.732141973345775e-01
-1.684171247461901e-01 -5.091525368943548e-01 4.744088772992602e-01 -5.070700698901004e-01 4.747169234639785e-01
-1.584171247461903e-01 -5.093092562625126e-01 4.758060058579602e-01 -5.072337572698922e-01 4.762194029051425e-01
-1.484171247461901e-01 -5.094566521475909e-01 4.771974351918351e-01 -5.073874043902249e-01 4.777216504133365e-01
-1.384171247461903e-01 -5.095948538883274e-01 4.785833931129758e-01 -5.075310157524219e-01 4.792236807239663e-01
-1.284171247461900e-01 -5.097239848025692e-01 4.799641013949750e-01 -5.076645955614444e-01 4.807255085538535e-01
-1.184171247461903e-01 -5.098441621994849e-01 4.813397742391223e-01 -5.077881477264926e-01 4.822271486025054e-01
-1.084171247461900e-01 -5.099554974774162e-01 4.827106170670596e-01 -5.079016758615619e-01 4.837286155533829e-01
-9.841712474619024e-02 -5.100580962905759e-01 4.840768256035692e-01 -5.080051832859589e-01 4.852299240751636e-01
-8.841712474619001e-02 -5.101520587696747e-01 4.854385852144839e-01 -5.080986730247735e-01 4.867310888230014e-01
-7.841712474619023e-02 -5.102374797833350e-01 4.867960704665720e-01 -5.081821478093099e-01 4.882321244397839e-01
-6.841712474618999e-02 -5.103144492289503e-01 4.881494448786625e-01 -5.082556100774748e-01 4.897330455573866e-01
-5.841712474619021e-02 -5.103830523432371e-01 4.894988608357815e-01 -5.083190619741239e-01 4.912338667979246e-01
-4.841712474618998e-02 -5.104433700242684e-01 4.908444596407919e-01 -5.083725053513669e-01 4.927346027750016e-01
-3.841712474619019e-02 -5.104954791581027e-01 4.921863716806320e-01 -5.084159417688305e-01 4.942352680949582e-01
-2.841712474618996e-02 -5.105394529443487e-01 4.935247166867932e-01 -5.084493724938801e-01 4.957358773581161e-01
-1.841712474619017e-02 -5.105753612160803e-01 4.948596040721180e-01 -5.084727985017986e-01 4.972364451600249e-01
-8.417124746190385e-03 -5.106032707504033e-01 4.961911333281523e-01 -5.084862204759267e-01 4.987369860927034e-01
1.582875253809846e-03 -5.106177766148997e-01 5.029007514242673e-01 -5.084896388077583e-01 5.002375147458838e-01
1.158287525380963e-02 -5.105952966345616e-01 5.042300379876353e-01 -5.084830535969966e-01 5.017380457082522e-01
2.158287525380986e-02 -5.105648619501194e-01 5.055626201654404e-01 -5.084664646515682e-01 5.032385935686923e-01
3.158287525380965e-02 -5.105264077005074e-01 5.068985909219803e-01 -5.084398714875956e-01 5.047391729175250e-01
4.158287525380988e-02 -5.104798661740830e-01 5.082380528435512e-01 -5.084032733293296e-01 5.062397983477529e-01
5.158287525380967e-02 -5.104251665061176e-01 5.095811185692202e-01 -5.083566691090374e-01 5.077404844563016e-01
6.158287525380990e-02 -5.103622343649183e-01 5.109279111705826e-01 -5.083000574668527e-01 5.092412458452639e-01
7.158287525380969e-02 -5.102909916296954e-01 5.122785644662009e-01 -5.082334367505822e-01 5.107420971231443e-01
8.158287525380992e-02 -5.102113560641097e-01 5.136332232543056e-01 -5.081568050154702e-01 5.122430529061065e-01
9.158287525380970e-02 -5.101232409904303e-01 5.149920434450636e-01 -5.080701600239234e-01 5.137441278192197e-01
1.015828752538099e-01 -5.100265549703354e-01 5.163551920712994e-01 -5.079734992451922e-01 5.152453364977103e-01
1.115828752538097e-01 -5.099212014996320e-01 5.177228471539106e-01 -5.078668198550115e-01 5.167466935882135e-01
1.215828752538100e-01 -5.098070787255924e-01 5.190951973956245e-01 -5.077501187351979e-01 5.182482137500282e-01
1.315828752538097e-01 -5.096840791971403e-01 5.204724416740623e-01 -5.076233924732071e-01 5.197499116563753e-01
1.415828752538100e-01 -5.095520896597951e-01 5.218547883025624e-01 -5.074866373616467e-01 5.212518019956592e-01
1.515828752538098e-01 -5.094109909090609e-01 5.232424540249908e-01 -5.073398493977487e-01 5.227538994727309e-01
1.615828752538100e-01 -5.092606577177884e-01 5.246356627090113e-01 -5.071830242827976e-01 5.242562188101578e-01
1.715828752538098e-01 -5.091009588548605e-01 5.260346437012761e-01 -5.070161574215174e-01 5.257587747494951e-01
1.815828752538100e-01 -5.089317572143158e-01 5.274396298080679e-01 -5.068392439214146e-01 5.272615820525630e-01
1.915828752538098e-01 -5.087529100755425e-01 5.288508548663566e-01 -5.066522785920783e-01 5.287646555027276e-01
2.015828752538100e-01 -5.085642695163737e-01 5.302685508735672e-01 -5.064552559444377e-01 5.302680099061877e-01
2.115828752538098e-01 -5.083656830015639e-01 5.316929446499242e-01 -5.062481701899745e-01 5.317716600932659e-01
2.215828752538100e-01 -5.081569941690286e-01 5.331242540156376e-01 -5.060310152398928e-01 5.332756209197059e-01
2.315828752538098e-01 -5.079380438351179e-01 5.345626834767849e-01 -5.058037847042446e-01 5.347799072679750e-01
2.415828752538101e-01 -5.077086712378699e-01 5.360084194290391e-01 -5.055664718910101e-01 5.362845340485739e-01
2.515828752538098e-01 -5.074687155332746e-01 5.374616249076118e-01 -5.053190698051342e-01 5.377895162013510e-01
2.615828752538096e-01 -5.072180175539005e-01 5.389224339350281e-01 -5.050615711475178e-01 5.392948686968261e-01
2.715828752538099e-01 -5.069564218315707e-01 5.403909455455335e-01 -5.047939683139636e-01 5.408006065375193e-01
2.815828752538097e-01 -5.066837788759805e-01 5.418672175953523e-01 -5.045162533940764e-01 5.423067447592872e-01
2.915828752538099e-01 -5.063999476892245e-01 5.433512605008063e-01 -5.042284181701161e-01 5.438132984326683e-01
3.015828752538097e-01 -5.061047984823768e-01 5.448430310797721e-01 -5.039304541158075e-01 5.453202826642348e-01
3.115828752538099e-01 -5.057982155449292e-01 5.463424267041334e-01 -5.036223523950994e-01 5.468277125979548e-01
3.215828752538097e-01 -5.054801002016988e-01 5.478492799989793e-01 -5.033041038608791e-01 5.483356034165610e-01
3.315828752538099e-01 -5.051503737757298e-01 5.493633543453276e-01 -5.029756990536381e-01 5.498439703429294e-01
3.415828752538097e-01 -5.048089804609459e-01 5.508843404537366e-01 -5.026371282000909e-01 5.513528286414683e-01
3.515828752538099e-01 -5.044558899962502e-01 5.524118542731365e-01 -5.022883812117431e-01 5.528621936195162e-01
3.615828752538097e-01 -5.040911000248914e-01 5.539454364796459e-01 -5.019294476834132e-01 5.543720806287484e-01
3.715828752538100e-01 -5.037146380207607e-01 5.554845537523520e-01 -5.015603168917028e-01 5.558825050665975e-01
3.815828752538097e-01 -5.033265626680142e-01 5.570286019863613e-01 -5.011809777934182e-01 5.573934823776816e-01
3.915828752538100e-01 -5.029269645928317e-01 5.585769115191229e-01 -5.007914190239401e-01 5.589050280552447e-01
4.015828752538098e-01 -5.025159663664985e-01 5.601287543573175e-01 -5.003916288955438e-01 5.604171576426086e-01
4.115828752538100e-01 -5.020937217267192e-01 5.616833532935402e-01 -4.999815953956663e-01 5.619298867346375e-01
4.215828752538098e-01 -5.016604139977822e-01 5.632398927013504e-01 -4.995613061851223e-01 5.634432309792136e-01
4.315828752538100e-01 -5.012162537278713e-01 5.647975307019042e-01 -4.991307485962675e-01 5.649572060787260e-01
4.415828752538098e-01 -5.007614756006370e-01 5.663554123134126e-01 -4.986899096311062e-01 5.664718277915726e-01
4.515828752538100e-01 -5.002963347151707e-01 5.679126831334353e-01 -4.982387759593485e-01 5.679871119336755e-01
4.615828752538098e-01 -4.998211023606705e-01 5.694685030694550e-01 -4.977773339164098e-01 5.695030743800097e-01
4.715828752538100e-01 -4.993360614367561e-01 5.710220596285269e-01 -4.973055695013562e-01 5.710197310661477e-01
4.815828752538098e-01 -4.988415016855373e-01 5.725725803027062e-01 -4.968234683747935e-01 5.725370979898160e-01
4.915828752538101e-01 -4.983377149062190e-01 5.741193436409210e-01 -4.963310158566996e-01 5.740551912124703e-01
5.015828752538098e-01 -4.978249903171155e-01 5.756616886749801e-01 -4.958281969241988e-01 5.755740268608814e-01
5.115828752538096e-01 -4.973036102145404e-01 5.771990224604711e-01 -4.953149962092786e-01 5.770936211287423e-01
5.215828752538099e-01 -4.967738460548067e-01 5.787308255943671e-01 -4.947913979964459e-01 5.786139902782884e-01
5.315828752538097e-01 -4.962359550569669e-01 5.802566556721159e-01 -4.942573862203261e-01 5.801351506419344e-01
5.415828752538099e-01 -4.956901773925133e-01 5.817761487405329e-01 -4.937129444631970e-01 5.816571186239311e-01
5.515828752538097e-01 -4.951367339965538e-01 5.832890188830705e-01 -4.931580559524657e-01 5.831799107020365e-01
5.615828752538099e-01 -4.945758250052746e-01 5.847950561372484e-01 -4.925927035580803e-01 5.847035434292081e-01
5.715828752538097e-01 -4.940076287984860e-01 5.862941229880571e-01 -4.920168697898786e-01 5.862280334353117e-01
5.815828752538099e-01 -4.934323016048736e-01 5.877861497062331e-01 -4.914305367948721e-01 5.877533974288516e-01
5.915828752538097e-01 -4.928499776118493e-01 5.892711288077106e-01 -4.908336863544664e-01 5.892796521987177e-01
6.015828752538099e-01 -4.922607695116104e-01 5.907491089030901e-01 -4.902262998816136e-01 5.908068146159552e-01
6.115828752538097e-01 -4.916647694097743e-01 5.922201881866741e-01 -4.896083584178967e-01 5.923349016355536e-01
6.215828752538100e-01 -4.910620500221578e-01 5.936845077871095e-01 -4.889798426305490e-01 5.938639302982579e-01
6.315828752538097e-01 -4.904526660879384e-01 5.951422451690804e-01 -4.883407328094000e-01 5.953939177324002e-01
6.415828752538100e-01 -4.898366559328049e-01 5.965936077408407e-01 -4.876910088637531e-01 5.969248811557553e-01
6.515828752538098e-01 -4.892140431227878e-01 5.980388267879120e-01 -4.870306503191919e-01 5.984568378774177e-01
6.615828752538100e-01 -4.885848381575708e-01 5.994781518209128e-01 -4.863596363143116e-01 5.999898052997024e-01
6.715828752538098e-01 -4.879490401604853e-01 6.009118453963009e-01 -4.856779455973786e-01 6.015238009200701e-01
6.815828752538100e-01 -4.873066385306959e-01 6.023401784436330e-01 -4.849855565229140e-01 6.030588423330772e-01
6.915828752538098e-01 -4.866576145307746e-01 6.037634261119591e-01 -4.842824470482001e-01 6.045949472323493e-01
7.015828752538100e-01 -4.860019427898748e-01 6.051818641312103e-01 -4.835685947297090e-01 6.061321334125829e-01
7.115828752538098e-01 -4.853395927087720e-01 6.065957656716018e-01 -4.828439767194544e-01 6.076704187715710e-01
7.215828752538100e-01 -4.846705297581751e-01 6.080053986747408e-01 -4.821085697612592e-01 6.092098213122581e-01
7.315828752538098e-01 -4.839947166659376e-01 6.094110236238384e-01 -4.813623501869446e-01 6.107503591448209e-01
7.415828752538101e-01 -4.833121144921462e-01 6.108128917166885e-01 -4.806052939124335e-01 6.122920504887789e-01
7.515828752538098e-01 -4.826226835936449e-01 6.122112434032910e-01 -4.798373764337707e-01 6.138349136751322e-01
7.615828752538096e-01 -4.819263844814717e-01 6.136063072498856e-01 -4.790585728230564e-01 6.153789671485314e-01
7.715828752538099e-01 -4.812231785760017e-01 6.149982990921109e-01 -4.782688577242909e-01 6.169242294694759e-01
7.815828752538097e-01 -4.805130288654978e-01 6.163874214418618e-01 -4.774682053491312e-01 6.184707193165436e-01
7.915828752538099e-01 -4.797959004742479e-01 6.177738631147871e-01 -4.766565894725565e-01 6.200184554886538e-01
8.015828752538097e-01 -4.790717611466862e-01 6.191577990480108e-01 -4.758339834284400e-01 6.215674569073606e-01
8.115828752538099e-01 -4.783405816539110e-01 6.205393902805334e-01 -4.750003601050269e-01 6.231177426191818e-01
8.215828752538097e-01 -4.776023361288356e-01 6.219187840715538e-01 -4.741556919403168e-01 6.246693317979607e-01
8.315828752538099e-01 -4.768570023359480e-01 6.232961141346878e-01 -4.732999509173459e-01 6.262222437472623e-01
8.415828752538097e-01 -4.730533290697176e-01 6.300801284808653e-01 -4.724331085593733e-01 6.277764979028063e-01
8.515828752538099e-01 -4.722623192306108e-01 6.314479780775668e-01 -4.715551359249612e-01 6.293321138349370e-01
8.615828752538097e-01 -4.714601217268438e-01 6.328212423656087e-01 -4.706660036029550e-01 6.308891112511290e-01
8.715828752538100e-01 -4.706465780211770e-01 6.342000335228751e-01 -4.697656817073549e-01 6.324475099985329e-01
8.815828752538097e-01 -4.698215201545528e-01 6.355844743575615e-01 -4.688541398720821e-01 6.340073300665585e-01
8.915828752538100e-01 -4.689847699732445e-01 6.369746990537188e-01 -4.679313472456338e-01 6.355685915894993e-01
9.015828752538098e-01 -4.681361383500175e-01 6.383708538862161e-01 -4.669972724856266e-01 6.371313148491979e-01
9.115828752538100e-01 -4.672754244130940e-01 6.397730978854222e-01 -4.660518837532260e-01 6.386955202777523e-01
9.215828752538098e-01 -4.664024148001171e-01 6.411816034279193e-01 -4.650951487074588e-01 6.402612284602672e-01
9.315828752538100e-01 -4.655168829583531e-01 6.425965567251382e-01 -4.641270344994078e-01 6.418284601376454e-01
9.415828752538098e-01 -4.646185885169039e-01 6.440181581767511e-01 -4.631475077662841e-01 6.433972362094281e-01
9.515828752538100e-01 -4.637072767619423e-01 6.454466225501883e-01 -4.621565346253765e-01 6.449675777366800e-01
9.615828752538098e-01 -4.627826782517730e-01 6.468821789415892e-01 -4.611540806678756e-01 6.465395059449183e-01
9.715828752538100e-01 -4.618445086149140e-01 6.483250704671378e-01 -4.601401109525671e-01 6.481130422270952e-01
9.815828752538098e-01 -4.608924685812953e-01 6.497755536271131e-01 -4.591145899993961e-01 6.496882081466239e-01
9.915828752538101e-01 -4.599262443038402e-01 6.512338972784147e-01 -4.580774817828961e-01 6.512650254404584e-01
1.001582875253810e+00 -4.589455080350398e-01 6.527003811451645e-01 -4.570287497254813e-01 6.528435160222246e-01
1.011582875253810e+00 -4.579499192300821e-01 6.541752937916963e-01 -4.559683566906002e-01 6.544237019854013e-01
1.021582875253810e+00 -4.569391261543120e-01 6.556589299785605e-01 -4.548962649757453e-01 6.560056056065583e-01
1.031582875253810e+00 -4.559127680774828e-01 6.571515873208623e-01 -4.538124363053184e-01 6.575892493486459e-01
1.041582875253810e+00 -4.548704781395480e-01 6.586535621704104e-01 -4.527168318233472e-01 6.591746558643452e-01
1.051582875253810e+00 -4.538118869716181e-01 6.601651446499897e-01 -4.516094120860497e-01 6.607618479994702e-01
1.061582875253810e+00 -4.527366271497372e-01 6.616866127809662e-01 -4.504901370542437e-01 6.623508487964345e-01
1.071582875253810e+00 -4.516443385470626e-01 6.632182256659227e-01 -4.493589660855994e-01 6.639416814977729e-01
1.081582875253810e+00 -4.505346746301291e-01 6.647602157174819e-01 -4.482158579267284e-01 6.655343695497293e-01
1.091582875253810e+00 -4.494073097158267e-01 6.663127799643230e-01 -4.470607707051087e-01 6.671289366059023e-01
1.101582875253810e+00 -4.482619471661194e-01 6.678760705163705e-01 -4.458936619208413e-01 6.687254065309610e-01
1.111582875253810e+00 -4.470983284467561e-01 6.694501843334256e-01 -4.447144884382344e-01 6.703238034044204e-01
1.121582875253810e+00 -4.459162429141562e-01 6.710351525141487e-01 -4.435232064772110e-01 6.719241515244893e-01
1.131582875253810e+00 -4.447155381226916e-01 6.726309294029255e-01 -4.423197716045373e-01 6.735264754119834e-01
1.141582875253810e+00 -4.434961303653462e-01 6.742373818964934e-01 -4.411041387248677e-01 6.751307998143107e-01
1.151582875253810e+00 -4.422580150788319e-01 6.758542794141879e-01 -4.398762620716006e-01 6.767371497095270e-01
1.161582875253810e+00 -4.410012766662195e-01 6.774812850671045e-01 -4.386360951975440e-01 6.783455503104672e-01
1.171582875253810e+00 -4.397260972242923e-01 6.791179486126214e-01 -4.373835909653845e-01 6.799560270689489e-01
1.181582875253810e+00 -4.384327636188046e-01 6.807637018009707e-01 -4.361187015379547e-01 6.815686056800565e-01
1.191582875253810e+00 -4.371216723387413e-01 6.824178566996321e-01 -4.348413783682976e-01 6.831833120864992e-01
1.201582875253810e+00 -4.357933315895373e-01 6.840796075109804e-01 -4.335515721895203e-01 6.848001724830525e-01
1.211582875253810e+00 -4.344483601617869e-01 6.857480362743720e-01 -4.322492330044350e-01 6.864192133210824e-01
1.221582875253810e+00 -4.330874827384165e-01 6.874221226667617e-01 -4.309343100749795e-01 6.880404613131494e-01
1.231582875253810e+00 -4.317115214764413e-01 6.891007578938780e-01 -4.296067519114143e-01 6.896639434377032e-01
1.241582875253810e+00 -4.303213839092705e-01 6.907827624119455e-01 -4.282665062612939e-01 6.912896869438613e-01
1.251582875253810e+00 -4.289180474461820e-01 6.924669069593598e-01 -4.269135200981999e-01 6.929177193562779e-01
1.261582875253810e+00 -4.275025409758659e-01 6.941519361339961e-01 -4.255477396102387e-01 6.945480684801070e-01
1.271582875253809e+00 -4.260759242875108e-01 6.958365935514523e-01 -4.241691101882927e-01 6.961807624060548e-01
1.281582875253810e+00 -4.246392661832323e-01 6.975196474857712e-01 -4.227775764140233e-01 6.978158295155307e-01
1.291582875253810e+00 -4.231936222514227e-01 6.991999158436729e-01 -4.213730820476180e-01 6.994532984858944e-01
1.301582875253810e+00 -4.217400132909259e-01 7.008762893628457e-01 -4.199555700152744e-01 7.010931982958037e-01
1.311582875253809e+00 -4.202794053190226e-01 7.025477520505364e-01 -4.185249823964217e-01 7.027355582306637e-01
1.321582875253810e+00 -4.188126919693880e-01 7.042133980760124e-01 -4.170812604106638e-01 7.043804078881792e-01
1.331582875253810e+00 -4.173406799050626e-01 7.058724445772987e-01 -4.156243444044485e-01 7.060277771840149e-01
1.341582875253810e+00 -4.158640776568137e-01 7.075242401122682e-01 -4.141541738374470e-01 7.076776963575634e-01
1.351582875253809e+00 -4.143834880718157e-01 7.091682687495424e-01 -4.126706872686452e-01 7.093301959778232e-01
1.361582875253810e+00 -4.128994043431027e-01 7.108041500324911e-01 -4.111738223421337e-01 7.109853069493918e-01
1.371582875253810e+00 -4.114122094040426e-01 7.124316352420145e-01 -4.096635157725966e-01 7.126430605185705e-01
1.381582875253810e+00 -4.099221783263992e-01 7.140506005209674e-01 -4.081397033304839e-01 7.143034882795921e-01
1.391582875253810e+00 -4.084294832608772e-01 7.156610375021336e-01 -4.066023198268703e-01 7.159666221809645e-01
1.401582875253810e+00 -4.069342004055927e-01 7.172630421064937e-01 -4.050512990979844e-01 7.176324945319383e-01
1.411582875253810e+00 -4.054363184760551e-01 7.188568021571747e-01 -4.034865739894077e-01 7.193011380091000e-01
1.421582875253810e+00 -4.039357481725919e-01 7.204425843981670e-01 -4.019080763399320e-01 7.209725856630922e-01
1.431582875253810e+00 -4.024323321885445e-01 7.220207214270081e-01 -4.003157369650696e-01 7.226468709254633e-01
1.441582875253810e+00 -4.009258553661677e-01 7.235915989584938e-01 -3.987094856402082e-01 7.243240276156506e-01
1.451582875253810e+00 -3.994160546784684e-01 7.251556437411582e-01 -3.970892510834040e-01 7.260040899480972e-01
1.461582875253810e+00 -3.979026287877226e-01 7.267133123572230e-01 -3.954549609378022e-01 7.276870925395071e-01
1.471582875253810e+00 -3.963852469999286e-01 7.282650810547160e-01 -3.938065417536808e-01 7.293730704162404e-01
1.481582875253810e+00 -3.948635574956187e-01 7.298114366903952e-01 -3.921439189701055e-01 7.310620590218506e-01
1.491582875253810e+00 -3.933371947695714e-01 7.313528688053640e-01 -3.904670168961930e-01 7.327540942247647e-01
1.501582875253810e+00 -3.918057862541352e-01 7.328898628113287e-01 -3.887757586919677e-01 7.344492123261158e-01
1.511582875253810e+00 -3.902689581335836e-01 7.344228942336769e-01 -3.870700663488094e-01 7.361474500677199e-01
1.521582875253810e+00 -3.887263403807631e-01 7.359524239361911e-01 -3.853498606694799e-01 7.378488446402082e-01
1.531582875253810e+00 -3.871775710635943e-01 7.374788942396148e-01 -3.836150612477229e-01 7.395534336913129e-01
1.541582875253810e+00 -3.856222999788732e-01 7.390027258405434e-01 -3.818655864474248e-01 7.412612553343089e-01
1.551582875253810e+00 -3.840601916757351e-01 7.405243154367684e-01 -3.801013533813318e-01 7.429723481566173e-01
1.561582875253809e+00 -3.824909279321512e-01 7.420440339684875e-01 -3.783222778893129e-01 7.446867512285664e-01
1.571582875253810e+00 -3.809142097460491e-01 7.435622253907592e-01 -3.765282745161594e-01 7.464045041123192e-01
1.581582875253810e+00 -3.793297588989614e-01 7.450792059000505e-01 -3.747192564889146e-01 7.481256468709627e-01
1.591582875253810e+00 -3.777373191452271e-01 7.465952635459148e-01 -3.728951356937225e-01 7.498502200777682e-01
1.601582875253809e+00 -3.761366570742393e-01 7.481106581673040e-01 -3.710558226521897e-01 7.515782648256170e-01
1.611582875253810e+00 -3.686379447584823e-01 7.550782746051333e-01 -3.692012264972492e-01 7.533098227365970e-01
1.621582875253810e+00 -3.669964188775536e-01 7.565828048267986e-01 -3.673312549485224e-01 7.550449359717710e-01
1.631582875253810e+00 -3.653351235237769e-01 7.580974562837359e-01 -3.654458142871646e-01 7.567836472411194e-01
1.641582875253810e+00 -3.636536279247992e-01 7.596224709679357e-01 -3.635448093301928e-01 7.585259998136511e-01
1.651582875253810e+00 -3.619514708479303e-01 7.611581123919892e-01 -3.616281434042852e-01 7.602720375276950e-01
1.661582875253810e+00 -3.602281575793929e-01 7.627046676899812e-01 -3.596957183190439e-01 7.620218048013601e-01
1.671582875253810e+00 -3.584831568482306e-01 7.642624497054962e-01 -3.577474343397165e-01 7.637753466431729e-01
1.681582875253810e+00 -3.567158977789778e-01 7.658317989941497e-01 -3.557831901593689e-01 7.655327086628877e-01
1.691582875253810e+00 -3.549257669867956e-01 7.674130856452501e-01 -3.538028828705035e-01 7.672939370824685e-01
1.701582875253810e+00 -3.531121059650434e-01 7.690067107997071e-01 -3.518064079361178e-01 7.690590787472440e-01
1.711582875253810e+00 -3.512742089589267e-01 7.706131077087489e-01 -3.497936591601976e-01 7.708281811372314e-01
1.721582875253810e+00 -3.494113215705164e-01 7.722327421399696e-01 -3.477645286576426e-01 7.726012923786258e-01
1.731582875253810e+00 -3.475226404003183e-01 7.738661118940406e-01 -3.457189068236200e-01 7.743784612554556e-01
1.741582875253810e+00 -3.456073140979968e-01 7.755137451476257e-01 -3.436566823023464e-01 7.761597372213953e-01
1.751582875253810e+00 -3.436644462683770e-01 7.771761972874051e-01 -3.415777419552919e-01 7.779451704117342e-01
1.761582875253810e+00 -3.416931007548807e-01 7.788540458494403e-01 -3.394819708288144e-01 7.797348116554967e-01
1.771582875253810e+00 -3.396923098956004e-01 7.805478831322835e-01 -3.373692521212197e-01 7.815287124876997e-01
1.781582875253810e+00 -3.376610864084796e-01 7.822583060181491e-01 -3.352394671492537e-01 7.833269251617508e-01
1.791582875253810e+00 -3.355984395987678e-01 7.839859025241441e-01 -3.330924953140317e-01 7.851295026619679e-01
1.801582875253810e+00 -3.335033965770366e-01 7.857312346279398e-01 -3.309282140664128e-01 7.869364987162168e-01
1.811582875253809e+00 -3.313750291075171e-01 7.874948169857230e-01 -3.287464988718272e-01 7.887479678086508e-01
1.821582875253810e+00 -3.292124865484733e-01 7.892770913034400e-01 -3.265472231745714e-01 7.905639651925406e-01
1.831582875253810e+00 -3.270150350705145e-01 7.910783963546564e-01 -3.243302583615857e-01 7.923845469031773e-01
1.841582875253810e+00 -3.247821029192589e-01 7.928989339767627e-01 -3.220954737257295e-01 7.942097697708353e-01
1.851582875253809e+00 -3.225133309075687e-01 7.947387318307881e-01 -3.198427364285819e-01 7.960396914337676e-01
1.861582875253810e+00 -3.202086265797808e-01 7.965976042736980e-01 -3.175719114627893e-01 7.978743703512209e-01
1.871582875253810e+00 -3.178682196142458e-01 7.984751133378568e-01 -3.152828616139937e-01 7.997138658164350e-01
1.881582875253810e+00 -3.154927150890597e-01 8.003705324828227e-01 -3.129754474223733e-01 8.015582379696082e-01
1.891582875253810e+00 -3.130831403443233e-01 8.022828163880743e-01 -3.106495271438415e-01 8.034075478107898e-01
1.901582875253810e+00 -3.106409804934695e-01 8.042105804686248e-01 -3.083049567109492e-01 8.052618572126681e-01
1.911582875253810e+00 -3.081681973581366e-01 8.061520938777600e-01 -3.059415896935441e-01 8.071212289332140e-01
1.921582875253810e+00 -3.056672269166619e-01 8.081052893793667e-01 -3.035592772592497e-01 8.089857266281338e-01
1.931582875253810e+00 -3.031409514067619e-01 8.100677925381574e-01 -3.011578681338368e-01 8.108554148630874e-01
1.941582875253810e+00 -3.005926440451532e-01 8.120369711864893e-01 -2.987372085615632e-01 8.127303591256093e-01
1.951582875253810e+00 -2.980258868059782e-01 8.140100041939144e-01 -2.962971422655786e-01 8.146106258366796e-01
1.961582875253810e+00 -2.954444645526814e-01 8.159839664260008e-01 -2.938375104084899e-01 8.164962823618714e-01
1.971582875253810e+00 -2.928522416217318e-01 8.179559247621295e-01 -2.913581515532100e-01 8.183873970220014e-01
1.981582875253810e+00 -2.902530292273281e-01 8.199230385080066e-01 -2.888589016242167e-01 8.202840391031985e-01
1.991582875253810e+00 -2.876504533617327e-01 8.218826567913787e-01 -2.863395938693695e-01 8.221862788662988e-01
2.001582875253810e+00 -2.850478329386427e-01 8.238324057344905e-01 -2.838000588224491e-01 8.240941875554612e-01
